trade_date,SG Trend Indicator,SG CTA Index,SG Trend Index,S&P 500 TR,sg_trend_indicator_ret,sg_cta_index_ret,sg_trend_index_ret,sp500_ret
2004-05-03,156.85,147.48,155.67,81.89,0.004097048844504014,0.004563721817314903,0.0074424022780221755,0.009243283214197762
2004-05-04,155.79,147.96,156.23,82.04,-0.006758049091488694,0.0032546786004883366,0.0035973533757307496,0.0018317254854072207
2004-05-05,155.61,148.03,156.3,82.2,-0.0011554015020218689,0.0004731008380642887,0.00044805735134101354,0.0019502681618721596
2004-05-06,155.63,147.48,155.92,81.65,0.00012852644431582405,-0.0037154630818078127,-0.00243122200895729,-0.00669099756690994
2004-05-07,158.73,148.2,158.34,80.53,0.01991903874574308,0.004882017900732283,0.01552077988712175,-0.013717085119412165
2004-05-10,159.3,147.05,156.53,79.68,0.0035910035910036164,-0.007759784075573428,-0.011431097637994214,-0.01055507264373523
2004-05-11,159.76,147.2,157.05,80.31,0.0028876333961078693,0.0010200612036721513,0.0033220468919696877,0.00790662650602414
2004-05-12,158.94,147.59,157.52,80.47,-0.005132699048572831,0.002649456521739202,0.0029926774912447662,0.0019922799153280213
2004-05-13,160.48,148.06,159.21,80.42,0.009689190889643928,0.003184497594687974,0.010728796343321578,-0.0006213495712688033
2004-05-14,158.95,147.35,157.66,80.37,-0.009533898305084776,-0.004795353235174993,-0.00973556937378317,-0.0006217358865953093
2004-05-17,157.64,146.65,156.43,79.53,-0.008241585404215157,-0.004750593824227933,-0.007801598376252605,-0.010451661067562568
2004-05-18,157.53,146.34,155.54,80.07,-0.0006977924384673484,-0.0021138765768837775,-0.005689445758486289,0.006789890607317828
2004-05-19,156.96,147.11,156.37,79.88,-0.0036183584079222397,0.005261719283859545,0.005336247910505465,-0.0023729236917696683
2004-05-20,156.68,146.36,155.26,79.92,-0.0017838939857288683,-0.0050982258174155914,-0.007098548314894204,0.0005007511266901243
2004-05-21,155.69,145.99,154.14,80.24,-0.006318611182027145,-0.0025280131183383903,-0.007213706041478862,0.004004004004003914
2004-05-24,155.62,146.58,155.82,80.38,-0.00044961140728361215,0.004041372696760082,0.01089918256130784,0.0017447657028912822
2004-05-25,153.54,146.03,154.12,81.67,-0.013365891273615316,-0.0037522172192659964,-0.010910024387113304,0.016048768350336085
2004-05-26,152.49,145.32,152.72,81.82,-0.006838608831574722,-0.0048620146545230725,-0.009083830781209445,0.0018366597281742614
2004-05-27,148.22,144.26,150.06,82.3,-0.028001836185979512,-0.007294247178640245,-0.017417496071241434,0.0058665362991934256
2004-05-28,149.88,144.52,150.42,82.25,0.011199568209418365,0.0018023014002497284,0.002399040383846307,-0.0006075334143377242
2004-05-31,149.86,144.61,150.72,,-0.00013344008540150387,0.0006227511763077231,0.001994415636218605,
2004-06-01,151.63,146.13,153.42,82.29,0.011811023622047223,0.01051102966599804,0.017914012738853513,
2004-06-02,151.72,145.14,152.11,82.6,0.0005935500890326129,-0.006774789570930029,-0.008538652066223285,0.003767164904605602
2004-06-03,151.57,144.66,151.6,81.98,-0.000988663327181727,-0.003307151715584933,-0.003352836762869127,-0.007506053268764967
2004-06-04,150.75,144.9,151.82,82.42,-0.005410041564953394,0.0016590626296142386,0.0014511873350924187,0.005367162722615282
2004-06-07,148.43,144.76,150.52,83.74,-0.015389718076285197,-0.0009661835748793202,-0.00856277170333275,0.016015530211113793
2004-06-08,148.27,144.28,149.59,83.87,-0.0010779492016438352,-0.003315833103067045,-0.006178580919479204,0.0015524241700501928
2004-06-09,151.15,144.75,150.26,83.08,0.019424023740473473,0.0032575547546438433,0.004478909017982424,-0.00941933945391682
2004-06-10,149.93,144.79,150.38,83.46,-0.008071452199801543,0.000276338514680452,0.0007986157327299903,0.00457390467019736
2004-06-11,150.44,144.43,149.97,,0.003401587407456663,-0.0024863595552178097,-0.002726426386487568,
2004-06-14,152.34,144.66,151.32,82.66,0.012629619781972856,0.0015924669390015023,0.009001800360072032,
2004-06-15,148.21,143.24,147.75,83.16,-0.027110410922935535,-0.009816120558550967,-0.023592386994448766,0.006048874909266866
2004-06-16,149.86,143.93,148.99,83.27,0.01113285203427572,0.004817090198268703,0.008392554991539791,0.001322751322751392
2004-06-17,150.34,144.35,150.11,83.16,0.0032029894568263995,0.002918085180295904,0.007517283039130129,-0.0013210039630119352
2004-06-18,149.11,143.98,149.15,83.38,-0.00818145536783288,-0.0025632144094215326,-0.006395310105922425,0.002645502645502562
2004-06-21,148.17,143.25,147.63,83.04,-0.006304070820200014,-0.005070148631754368,-0.01019108280254788,-0.0040777164787717535
2004-06-22,148.43,143.26,147.98,83.34,0.001754741175676644,6.98080279231128e-05,0.0023707918444759724,0.0036127167630057855
2004-06-23,147.79,143.11,147.35,84.05,-0.004311796806575563,-0.0010470473265390412,-0.004257332071901598,0.008519318454523583
2004-06-24,145.61,142.86,146.29,83.81,-0.01475065971987266,-0.0017469079728880121,-0.0071937563624024925,-0.0028554431885782217
2004-06-25,145.43,142.22,145.33,83.36,-0.001236178833871393,-0.0044799104017920754,-0.0065623077448901945,-0.005369287674501844
2004-06-28,146.75,142.48,145.77,83.29,0.009076531664718335,0.001828153564899404,0.0030275923759719436,-0.0008397312859883543
2004-06-29,146.55,141.36,144.31,83.5,-0.0013628620102213995,-0.007860752386299685,-0.010015778280853427,0.002521311081762345
2004-06-30,145.23,141.04,143.79,83.85,-0.00900716479017416,-0.002263723825693398,-0.0036033538909293616,0.004191616766467066
2004-07-01,144.64,141.48,144.11,82.99,-0.004062521517592788,0.00311968235961424,0.002225467695945671,-0.01025641025641022
2004-07-02,141.91,140.99,143.37,82.73,-0.01887444690265483,-0.0034633870511732168,-0.005134966345153091,-0.0031329075792263517
2004-07-05,141.93,140.89,142.93,,0.0001409343950391495,-0.0007092701610045271,-0.0030689823533514016,
2004-07-06,142.06,141.01,143.24,82.06,0.0009159444796731364,0.0008517282986728603,0.0021688938641293287,
2004-07-07,140.96,141.32,143.49,82.23,-0.007743207095593396,0.0021984256435714222,0.0017453225356045543,0.0020716548866683837
2004-07-08,140.91,141.33,143.86,81.56,-0.0003547105561861885,7.076139258432868e-05,0.002578576904313845,-0.008147877903441625
2004-07-09,140.76,141.58,144.08,81.83,-0.001064509261230584,0.0017689096440953733,0.0015292645627693613,0.00331044629720445
2004-07-12,140.02,141.53,143.8,81.95,-0.005257175333901576,-0.00035315722559692286,-0.0019433647973348123,0.0014664548454113024
2004-07-13,141.11,140.83,142.64,82.01,0.007784602199685686,-0.0049459478555782255,-0.008066759388039135,0.0007321537522879673
2004-07-14,141.1,141.11,143.32,81.74,-7.086669973788151e-05,0.001988212738763151,0.004767246214245624,-0.0032922814290941016
2004-07-15,141.06,141.0,142.91,81.39,-0.00028348688873136574,-0.0007795336971158084,-0.002860731230812097,-0.004281869341815403
2004-07-16,139.71,142.25,145.05,81.0,-0.009570395576350421,0.00886524822695045,0.014974459450003641,-0.004791743457427167
2004-07-19,139.08,141.75,144.86,80.97,-0.004509340777324455,-0.0035149384885764245,-0.001309893140296392,-0.00037037037037035425
2004-07-20,138.82,140.4,142.34,81.54,-0.0018694276675296218,-0.00952380952380949,-0.017396106585669036,0.007039644312708537
2004-07-21,139.13,139.62,140.59,80.46,0.0022331076213801815,-0.005555555555555536,-0.012294506112125902,-0.01324503311258296
2004-07-22,139.54,140.33,141.7,80.68,0.002946884209013234,0.005085231342214724,0.007895298385375726,0.0027342779020633756
2004-07-23,138.68,139.69,140.5,79.9,-0.00616310735273029,-0.0045606784009122325,-0.008468595624558817,-0.009667823500247863
2004-07-26,139.49,139.85,140.88,79.74,0.005840784539948185,0.0011453933710359188,0.002704626334519622,-0.0020025031289112594
2004-07-27,139.57,139.46,139.67,80.53,0.0005735178148971176,-0.002788702180907987,-0.008588869960249879,0.009907198394783157
2004-07-28,139.68,139.99,140.6,80.59,0.000788134986028588,0.0038003728667719283,0.006658552301854526,0.0007450639513224555
2004-07-29,138.8,139.58,140.04,80.98,-0.006300114547537206,-0.0029287806271875994,-0.003982930298719767,0.004839310088100346
2004-07-30,139.06,140.1,141.09,81.08,0.0018731988472622252,0.003725462100587329,0.007497857754927173,0.00123487280810064
2004-08-02,139.5,140.27,141.44,81.44,0.0031641018265495813,0.0012134189864383416,0.00248068608689489,0.004440059200789381
2004-08-03,139.94,140.43,141.85,80.93,0.003154121863799375,0.0011406573037713308,0.0028987556561086425,-0.0062622789783889354
2004-08-04,140.2,139.98,141.24,80.86,0.001857939116764351,-0.003204443494979836,-0.004300317236517359,-0.0008649450142098614
2004-08-05,140.31,140.35,142.0,79.55,0.0007845934379457908,0.0026432347478211327,0.005380911922967968,-0.016200840959683438
2004-08-06,141.68,140.96,143.78,78.32,0.00976409379231713,0.004346277164232415,0.012535211267605595,-0.015461973601508583
2004-08-09,141.38,140.81,143.92,78.42,-0.0021174477696217497,-0.0010641316685584545,0.0009737098344693162,0.0012768130745659523
2004-08-10,140.45,140.22,143.0,79.43,-0.006578016692601496,-0.004190043320786874,-0.006392440244580189,0.012879367508288775
2004-08-11,140.63,140.33,142.74,79.24,0.0012815948736204508,0.0007844815290258822,-0.0018181818181817189,-0.002392043308573788
2004-08-12,141.43,140.92,143.9,78.31,0.005688686624475636,0.004204375400840732,0.008126663864368666,-0.011736496718828815
2004-08-13,143.45,141.8,146.4,78.44,0.01428268401329258,0.006244677831393819,0.017373175816539188,0.0016600689567105587
2004-08-16,142.16,140.84,144.55,79.51,-0.008992680376437745,-0.006770098730606522,-0.01263661202185784,0.01364099949005615
2004-08-17,142.25,140.46,144.08,79.69,0.000633089476645976,-0.002698097131496713,-0.0032514700795572837,0.002263866180354679
2004-08-18,141.38,139.73,143.26,80.7,-0.0061159929701231075,-0.0051972091698705425,-0.005691282620766347,0.012674112184715813
2004-08-19,142.27,140.59,144.31,80.41,0.006295091243457396,0.006154726973448987,0.007329331285774288,-0.0035935563816605898
2004-08-20,141.43,139.96,143.27,80.94,-0.005904266535460723,-0.004481115299807881,-0.00720670778185839,0.006591219997512665
2004-08-23,139.43,138.64,140.29,80.75,-0.01414127130028986,-0.00943126607602185,-0.020799888322747373,-0.0023474178403755097
2004-08-24,138.6,137.78,138.8,80.79,-0.005952807860575282,-0.006203115983842933,-0.01062085679663538,0.000495356037151673
2004-08-25,138.51,137.67,138.69,81.44,-0.0006493506493506773,-0.0007983742197708033,-0.0007925072046111037,0.008045550191855266
2004-08-26,138.79,137.69,138.95,81.45,0.0020215146920798954,0.00014527493281035753,0.001874684548273109,0.0001227897838900205
2004-08-27,138.45,137.83,139.4,81.66,-0.002449744217883132,0.0010167768174886849,0.0032385750269883218,0.0025782688766113893
2004-08-30,138.65,137.72,139.31,81.03,0.0014445648248466725,-0.0007980845969673966,-0.0006456241032999355,-0.007714915503306385
2004-08-31,140.17,138.3,140.78,81.41,0.010962856112513464,0.00421144350856828,0.010552006316847384,0.004689621127977217
2004-09-01,140.39,138.01,141.33,81.55,0.0015695227224084007,-0.002096890817064545,0.003906804943884179,0.0017196904557179593
2004-09-02,138.87,137.48,140.31,82.47,-0.010826981978773298,-0.0038403014274328573,-0.007217151347909234,0.011281422440220679
2004-09-03,136.71,136.8,138.5,82.13,-0.01555411535968887,-0.004946173988943703,-0.01290000712707573,-0.004122711288953584
2004-09-06,136.06,136.57,137.34,,-0.004754590008046233,-0.0016812865497077834,-0.008375451263537892,
2004-09-07,135.66,136.34,136.87,82.69,-0.002939879464942008,-0.0016841180347073603,-0.003422163972622627,
2004-09-08,137.2,136.54,137.65,82.34,0.011351909184726505,0.001466920932961635,0.005698838313728416,-0.0042326762607327595
2004-09-09,138.54,136.84,139.31,82.5,0.009766763848396476,0.002197158341877836,0.012059571376680012,0.0019431624969636907
2004-09-10,138.41,136.82,139.2,82.9,-0.0009383571531687007,-0.00014615609470924884,-0.0007896059148662093,0.00484848484848488
2004-09-13,138.22,136.78,138.97,83.07,-0.0013727331840184265,-0.0002923549188714736,-0.0016522988505746072,0.002050663449939538
2004-09-14,138.79,137.04,139.63,83.25,0.004123860512226907,0.0019008626992249589,0.004749226451752131,0.0021668472372697867
2004-09-15,138.74,136.72,139.17,82.67,-0.00036025650262971887,-0.0023350846468184194,-0.0032944209697056692,-0.00696696696696697
2004-09-16,139.68,137.35,140.23,82.9,0.006775263082023919,0.004607957870099488,0.007616584033915297,0.002782145881214504
2004-09-17,139.79,137.28,140.47,83.27,0.0007875143184421507,-0.0005096468875136484,0.001711474006988567,0.004463208685162812
2004-09-20,140.95,137.76,141.48,82.81,0.00829816152800622,0.0034965034965033226,0.007190147362426069,-0.005524198390776891
2004-09-21,141.18,137.9,141.99,83.33,0.0016317843206812288,0.001016260162601812,0.0036047497879561075,0.006279434850863463
2004-09-22,142.78,138.49,143.57,82.17,0.011333050007083179,0.004278462654097259,0.011127544193253014,-0.01392055682227289
2004-09-23,142.59,138.5,143.54,81.8,-0.0013307185880375716,7.220737959423573e-05,-0.00020895730305769966,-0.004502859924546687
2004-09-24,142.56,138.36,143.31,81.93,-0.0002103934357248205,-0.0010108303249096728,-0.001602340810923697,0.0015892420537897411
2004-09-27,143.06,138.87,144.48,81.45,0.0035072951739618663,0.0036860364267128354,0.008164119740422748,-0.0058586598315635285
2004-09-28,143.19,138.86,144.67,81.94,0.0009087096323221466,-7.200979333177315e-05,0.001315060908084087,0.006015960712093316
2004-09-29,142.0,138.23,143.31,82.3,-0.008310636217612966,-0.004536943684286476,-0.009400705052878822,0.004393458628264568
2004-09-30,141.93,138.8,143.81,82.29,-0.0004929577464788393,0.004123562178977247,0.003488940060009771,-0.00012150668286747823
2004-10-01,142.26,138.72,143.34,83.54,0.0023250898330162695,-0.0005763688760808128,-0.0032682010986718746,0.015190181066958353
2004-10-04,142.17,138.46,142.15,83.82,-0.000632644453816944,-0.00187427912341398,-0.008301939444676942,0.003351687814220572
2004-10-05,143.3,139.52,144.08,83.77,0.007948230991067229,0.007655640618229098,0.013577207175518913,-0.0005965163445478261
2004-10-06,143.5,139.9,144.57,84.35,0.0013956734124214165,0.002723623853210899,0.0034008883953358104,0.006923719708726184
2004-10-07,143.09,139.8,144.22,83.52,-0.0028571428571427804,-0.0007147962830592602,-0.002420972539254329,-0.009839952578541755
2004-10-08,145.45,141.28,146.95,82.89,0.016493116220560378,0.010586552217453526,0.018929413396200134,-0.007543103448275801
2004-10-11,145.59,141.09,146.6,83.05,0.0009625300790649938,-0.0013448471121177974,-0.0023817625042531487,0.0019302690312461568
2004-10-12,146.08,140.86,146.55,82.87,0.0033656157703139122,-0.0016301651428165531,-0.0003410641200544129,-0.0021673690547862057
2004-10-13,145.48,139.46,144.63,82.27,-0.0041073384446880246,-0.009938946471674037,-0.013101330603889516,-0.007240255822372532
2004-10-14,146.51,140.3,146.46,81.5,0.0070800109980753145,0.006023232468091333,0.012652976560879603,-0.009359426279324179
2004-10-15,145.72,140.34,146.47,81.87,-0.005392123404545757,0.00028510334996423303,6.827802813047512e-05,0.0045398773006135595
2004-10-18,145.45,139.92,146.06,82.3,-0.0018528685149602486,-0.0029927319367252236,-0.0027992080289478416,0.005252229143764442
2004-10-19,145.46,140.2,146.26,81.5,6.87521485047693e-05,0.0020011435105775632,0.0013693002875529992,-0.009720534629404587
2004-10-20,147.17,141.62,149.23,81.54,0.011755809157156571,0.010128388017118573,0.02030630384247223,0.0004907975460124447
2004-10-21,148.08,142.1,150.1,81.75,0.006183325405993312,0.003389351786470707,0.0058299269583863556,0.002575423105224406
2004-10-22,148.17,142.3,150.68,80.96,0.0006077795786059159,0.0014074595355384467,0.0038640906062625824,-0.009663608562691217
2004-10-25,149.14,143.28,152.73,80.89,0.006546534386178138,0.006886858749121538,0.013604990708786735,-0.0008646245059287239
2004-10-26,149.2,143.07,152.47,82.09,0.0004023065575968765,-0.0014656616415410495,-0.0017023505532638428,0.014834961058227236
2004-10-27,147.25,141.79,149.56,83.16,-0.01306970509383365,-0.008946669462500889,-0.019085721781334053,0.013034474357412451
2004-10-28,147.36,141.6,148.9,83.34,0.0007470288624789045,-0.001340009873756931,-0.004412944637603666,0.0021645021645022577
2004-10-29,148.78,142.82,151.17,83.54,0.009636264929424376,0.008615819209039532,0.015245130960376052,0.002399808015358884
2004-11-01,147.51,141.94,149.5,83.57,-0.008536093560962521,-0.00616160201652427,-0.011047165442878759,0.0003591094086663471
2004-11-02,146.98,141.0,147.29,83.57,-0.0035929767473391605,-0.0066225165562914245,-0.014782608695652177,0.0
2004-11-03,150.56,142.7,150.55,84.52,0.024357055381684756,0.012056737588652444,0.02213320659922613,0.011367715687447655
2004-11-04,151.72,143.39,151.98,85.89,0.007704569606801215,0.004835318850735737,0.009498505479906827,0.016209181258873606
2004-11-05,150.88,142.89,150.78,86.23,-0.005536514632217271,-0.003486993514192016,-0.00789577575996836,0.003958551635813379
2004-11-08,149.77,142.34,149.53,86.14,-0.00735683987274649,-0.0038491147036180395,-0.008290224167661453,-0.0010437202829641778
2004-11-09,149.85,142.59,149.87,86.11,0.0005341523669626369,0.0017563580160180337,0.0022737912124657367,-0.00034827025771999587
2004-11-10,149.01,142.61,149.61,86.04,-0.005605605605605635,0.0001402622904833617,-0.0017348368586107554,-0.000812913715015573
2004-11-11,150.13,143.47,151.51,86.82,0.007516274075565432,0.006030432648481687,0.012699685849876241,0.00906555090655492
2004-11-12,154.65,145.28,154.74,87.62,0.030107240391660683,0.01261587788387808,0.021318724836644654,0.009214466712739178
2004-11-15,153.58,144.88,153.69,87.61,-0.006918849013902273,-0.002753303964757703,-0.0067855758045755055,-0.0001141291942479139
2004-11-16,153.35,144.58,153.41,86.99,-0.001497590832139739,-0.0020706791827718174,-0.001821849176914525,-0.007076817714872785
2004-11-17,157.98,146.43,156.65,87.49,0.030192370394522383,0.012795684050352696,0.021119874845186182,0.005747787101965773
2004-11-18,156.05,145.45,154.82,87.61,-0.012216736295733499,-0.006692617632998776,-0.011682093839770258,0.001371585324037028
2004-11-19,156.92,146.0,155.68,86.63,0.0055751361743030525,0.003781368167755428,0.005554837876243557,-0.011185937678347302
2004-11-22,158.06,146.42,156.91,87.14,0.007264848330359452,0.0028767123287669616,0.007900822199383262,0.0058871060833429745
2004-11-23,159.46,147.06,158.26,87.12,0.008857395925597977,0.004370987570004203,0.008603658147982918,-0.00022951572182694502
2004-11-24,162.13,148.29,160.73,87.49,0.01674401103725054,0.008363933088535225,0.015607228611146162,0.004247015610651772
2004-11-25,164.26,148.9,161.99,,0.013137605625115567,0.004113561265088661,0.007839233497169307,
2004-11-26,164.23,149.38,163.05,87.56,-0.0001826372823572342,0.0032236400268637055,0.0065436138033212465,
2004-11-29,161.25,148.71,161.44,87.27,-0.01814528405285265,-0.004485205516133295,-0.009874271695798909,-0.0033120146185473542
2004-11-30,161.16,148.27,160.75,86.92,-0.0005581395348837059,-0.0029587788312823715,-0.004274033696729407,-0.004010541996103956
2004-12-01,163.2,149.12,162.29,88.25,0.012658227848101111,0.005732784784514777,0.009580093312597127,0.015301426599171553
2004-12-02,160.9,147.59,159.09,88.18,-0.01409313725490191,-0.010260193133047268,-0.01971778914289224,-0.0007932011331444055
2004-12-03,165.18,149.45,163.44,88.24,0.026600372902423786,0.012602479842807712,0.027343013388647863,0.0006804264005442207
2004-12-06,164.68,149.28,163.17,88.17,-0.003027000847560246,-0.0011375041820005372,-0.0016519823788546661,-0.0007932910244786706
2004-12-07,164.68,149.37,163.61,87.2,0.0,0.000602893890675249,0.0026965741251456787,-0.011001474424407354
2004-12-08,162.32,147.67,161.11,87.64,-0.014330823415108163,-0.011381134096538958,-0.015280239594156808,0.005045871559633097
2004-12-09,161.76,147.17,160.23,88.12,-0.003449975357318835,-0.0033859280828875127,-0.005462106635218289,0.005476951163852162
2004-12-10,159.86,146.71,159.25,88.03,-0.011745796241345086,-0.0031256370184139515,-0.006116207951070263,-0.0010213345438039312
2004-12-13,162.21,147.95,161.57,88.83,0.01470036281746534,0.008452048258468903,0.014568288854003075,0.00908781097353173
2004-12-14,161.93,147.86,161.36,89.18,-0.0017261574502188681,-0.0006083136194658945,-0.0012997462400197168,0.003940110323089163
2004-12-15,166.72,149.29,164.19,89.36,0.029580683011177555,0.009671310699310043,0.017538423401090686,0.00201838977349178
2004-12-16,162.14,147.62,160.57,89.18,-0.027471209213051906,-0.011186281733538639,-0.022047627748340348,-0.00201432408236335
2004-12-17,161.53,147.1,158.71,88.52,-0.0037621808313802463,-0.0035225579189812617,-0.011583732951360726,-0.007400762502803415
2004-12-20,164.08,148.4,161.52,88.55,0.015786541199777293,0.008837525492862097,0.017705248566568077,0.0003389064618164461
2004-12-21,163.13,147.87,160.57,89.35,-0.005789858605558362,-0.0035714285714285587,-0.005881624566617227,0.009034443817052429
2004-12-22,163.07,147.88,160.6,89.69,-0.000367804818243167,6.76269696353593e-05,0.0001868344024413826,0.0038052602126470436
2004-12-23,164.93,148.93,162.74,89.73,0.011406144600478507,0.0071003516364620545,0.013325031133250453,0.0004459805998440203
2004-12-24,164.92,149.1,162.93,,-6.063178318083118e-05,0.0011414758611427711,0.0011675064520093592,
2004-12-27,166.39,149.86,163.99,89.34,0.008913412563667178,0.005097250167672929,0.00650586141287679,
2004-12-28,164.96,149.45,163.09,89.98,-0.008594266482360613,-0.00273588682770598,-0.005488139520702484,0.00716364450414142
2004-12-29,162.39,148.62,161.49,89.99,-0.015579534432589859,-0.0055536968885914195,-0.009810534060947895,0.0001111358079572966
2004-12-30,165.64,149.07,162.57,90.0,0.02001354763224339,0.0030278562777552587,0.006687720601894709,0.00011112345816211011
2004-12-31,165.87,148.9,161.74,89.88,0.0013885534894952922,-0.0011404038371234382,-0.005105493018392027,-0.0013333333333334085
2005-01-03,165.26,148.51,161.08,89.15,-0.003677578826792094,-0.0026192075218268718,-0.004080623222455726,-0.008121940364930857
2005-01-04,159.31,145.67,154.91,88.12,-0.03600387268546523,-0.019123291360851113,-0.0383039483486467,-0.01155356141334829
2005-01-05,158.79,145.35,153.86,87.81,-0.003264076329169585,-0.002196746069883959,-0.006778129236330699,-0.0035179300953245285
2005-01-06,157.25,144.53,152.3,88.14,-0.009698343724415803,-0.005641554867561016,-0.010139087482126663,0.0037581141100102577
2005-01-07,157.01,144.26,151.6,88.01,-0.0015262321144674518,-0.001868124264858606,-0.004596191726854992,-0.001474926253687281
2005-01-10,158.38,144.5,152.04,88.31,0.008725558881599982,0.0016636628309996127,0.0029023746701846154,0.0034087035564140944
2005-01-11,159.09,144.63,152.13,87.78,0.004482889253693667,0.0008996539792387459,0.0005919494869770503,-0.006001585324425296
2005-01-12,161.36,144.96,153.03,88.14,0.014268652963731254,0.002281684297863684,0.005915992900808575,0.004101161995898828
2005-01-13,160.7,144.78,152.4,87.38,-0.004090233019335754,-0.0012417218543047115,-0.004116839835326402,-0.00862264579078742
2005-01-14,159.63,144.98,152.57,87.91,-0.006658369632856265,0.001381406271584451,0.0011154855643042971,0.006065461203936806
2005-01-17,160.14,145.14,152.86,,0.0031948881789136685,0.0011036004966202828,0.001900766861113068,
2005-01-18,159.99,145.26,152.85,88.76,-0.0009366804046457844,0.0008267879288963442,-6.54193379564516e-05,
2005-01-19,159.7,144.93,152.13,87.92,-0.0018126132883306,-0.002271788517141604,-0.004710500490677116,-0.009463722397476393
2005-01-20,157.78,144.0,150.12,87.24,-0.012022542266750036,-0.006416890912854578,-0.013212384145138922,-0.007734303912647955
2005-01-21,159.49,144.46,151.05,86.68,0.010837875522879958,0.0031944444444444997,0.006195043964828173,-0.006419073819348808
2005-01-24,159.66,144.58,151.31,86.38,0.001065897548435668,0.0008306797729475957,0.0017212843429328384,-0.0034610059990771713
2005-01-25,157.4,144.17,150.46,86.72,-0.014155079544031057,-0.002835800248997322,-0.005617606238847328,0.003936096318592375
2005-01-26,159.76,144.72,151.3,87.14,0.01499364675984749,0.0038149406950129805,0.005582879170543675,0.004843173431734238
2005-01-27,159.28,144.72,150.92,87.19,-0.003004506760140191,0.0,-0.0025115664243227087,0.0005737893045674181
2005-01-28,160.37,144.56,151.12,86.96,0.006843294826720303,-0.001105583195135429,0.0013252054068382257,-0.0026379171923386346
2005-01-31,160.85,144.98,151.89,87.69,0.0029930785059548715,0.002905368013281562,0.0050952885124402325,0.008394664213431602
2005-02-01,162.15,144.94,152.27,88.3,0.00808206403481515,-0.0002759001241550152,0.0025018105207716967,0.006956323412019572
2005-02-02,162.65,145.13,152.35,88.59,0.003083564600678379,0.0013108872636953262,0.0005253825441648985,0.0032842582106455964
2005-02-03,160.98,144.79,151.63,88.37,-0.010267445434983147,-0.0023427272100875474,-0.004725959960616977,-0.002483350265266915
2005-02-04,162.95,145.73,153.37,89.35,0.012237545036650532,0.006492161060846824,0.011475301721295406,0.011089736335860412
2005-02-07,162.74,146.24,153.94,89.25,-0.0012887388769560193,0.0034996225897208078,0.00371650257547107,-0.0011191941801902416
2005-02-08,163.02,146.02,153.7,89.31,0.0017205358240137691,-0.0015043763676149124,-0.0015590489801221574,0.0006722689075631116
2005-02-09,162.97,145.88,153.63,88.57,-0.000306710833026691,-0.0009587727708534333,-0.00045543266102787694,-0.008285746277012729
2005-02-10,163.31,146.07,153.73,88.95,0.0020862735472786387,0.0013024403619412706,0.0006509145349216094,0.0042903917805126035
2005-02-11,164.2,146.47,154.17,89.58,0.00544975812871229,0.002738413089614644,0.002862160931503377,0.007082630691399583
2005-02-14,165.03,146.32,153.89,89.65,0.00505481120584661,-0.0010241004983956303,-0.0018161769475254497,0.0007814244250949898
2005-02-15,164.88,145.95,153.37,89.96,-0.0009089256498818754,-0.0025287042099507717,-0.0033790369744621795,0.0034578918014498417
2005-02-16,163.55,145.6,152.71,89.98,-0.008066472586123141,-0.0023980815347721673,-0.004303318771598064,0.0002223210315697166
2005-02-17,163.5,145.62,152.54,89.28,-0.0003057169061450038,0.00013736263736263687,-0.0011132211381049695,-0.00777950655701265
2005-02-18,161.85,145.77,152.36,89.34,-0.010091743119266083,0.0010300782859498092,-0.0011800183558409172,0.0006720430107527431
2005-02-21,161.78,145.83,152.36,,-0.0004324992276799611,0.0004116073266104969,0.0,
2005-02-22,160.15,145.36,151.2,88.04,-0.010075411052046013,-0.0032229308098470355,-0.007613546862693776,
2005-02-23,159.59,145.4,151.51,88.54,-0.0034967218232906383,0.0002751788662629373,0.002050264550264469,0.005679236710586011
2005-02-24,159.39,145.47,151.66,89.27,-0.0012532113540949519,0.00048143053645111067,0.0009900336611445848,0.008244861079737875
2005-02-25,160.63,145.91,152.6,90.11,0.007779659953573104,0.0030246786278957938,0.006198074640643592,0.00940965609947364
2005-02-28,159.83,146.47,153.19,89.54,-0.004980389715495082,0.003837982317867139,0.0038663171690693776,-0.0063256020419486525
2005-03-01,160.06,146.34,153.09,90.04,0.0014390289682786328,-0.0008875537652761611,-0.0006527841242900401,0.005584096493187474
2005-03-02,158.34,146.32,153.25,90.05,-0.010745970261152094,-0.0001366680333471093,0.0010451368476058764,0.00011106175033304133
2005-03-03,158.73,146.9,154.27,90.08,0.0024630541871919487,0.003963914707490579,0.006655791190864679,0.0003331482509716377
2005-03-04,162.32,147.77,155.98,90.95,0.022617022617022586,0.005922396187882928,0.011084462306345966,0.009658081705151034
2005-03-07,163.37,148.14,156.77,91.19,0.006468703794972885,0.0025038911822425902,0.005064751891268315,0.0026388125343594915
2005-03-08,163.57,148.8,158.04,90.76,0.0012242149721490847,0.0044552450384773845,0.008101039739746074,-0.004715429323390641
2005-03-09,161.62,148.42,157.17,89.84,-0.011921501497829556,-0.002553763440860335,-0.005504935459377358,-0.01013662406346405
2005-03-10,161.14,147.84,156.18,90.01,-0.0029699294641752916,-0.00390782913353982,-0.006298912006107882,0.0018922528940339411
2005-03-11,162.26,148.49,157.34,89.36,0.0069504778453519656,0.0043966450216450514,0.007427327442694365,-0.007221419842239785
